seqNum,peak,I,mu,sigma,R2,isoshift,theorshift,masserror,isoratio,rt,tic,bpI,bpMZ,ion,n
2,0,1253.6693791337016,116.07097593784215,2.6992049676536814e-4,0.9977016407479189,0,0,0,1,5.89662774402,428729824,126922224,132.065933227539,P,NA
2,13C,57.400156728012995,117.07429275600545,NA,0.9923723872230259,1.0033168181632988,1.00335484,-3.8021836701318534e-5,0.04578572124628033,5.89662774402,428729824,126922224,132.065933227539,P,5
2,15N,3.695866867139337,117.06797737362989,NA,0.9139759463435878,0.9970014357877375,0.9970349599999988,-3.3524212261326625e-5,0.0029480395139691606,5.89662774402,428729824,126922224,132.065933227539,P,1
2,18O,2.3654452631011558,118.07510544564963,NA,0.9024908029649014,2.004129507807477,2.0042457800000015,-1.1627219252474674e-4,0.0018868174516120852,5.89662774402,428729824,126922224,132.065933227539,P,2
2,0,40216.47975560787,132.06592755861038,3.256144606350088e-4,0.9984718261942588,0,0,0,1,5.89662774402,428729824,126922224,132.065933227539,Hyp,NA
2,13C,2104.0562572819854,133.06928456787327,NA,0.9980149974000759,1.003357009262885,1.00335484,2.1692628848768436e-6,0.052318260326815184,5.89662774402,428729824,126922224,132.065933227539,Hyp,5
2,15N,111.7676607379631,133.06295324286666,NA,0.992653349572056,0.9970256842562719,0.9970349599999988,-9.275743726888663e-6,0.002779150771454033,5.89662774402,428729824,126922224,132.065933227539,Hyp,1
2,2H,52.2807179225393,133.07211557546253,NA,0.9654648777360506,1.0061880168521498,1.0062767460000002,-8.87291478504082e-5,0.0012999824509814081,5.89662774402,428729824,126922224,132.065933227539,Hyp,10
2,18O,192.70779852334317,134.0702124651126,NA,0.990271590652125,2.004284906502221,2.0042457800000015,3.912650221948866e-5,0.00479176197654325,5.89662774402,428729824,126922224,132.065933227539,Hyp,3
2,0,181.9246111172644,132.10225665604986,3.587703818514744e-4,0.9974773260512978,0,0,0,1,5.89662774402,428729824,126922224,132.065933227539,L,NA
2,13C,11.623438477579993,133.10569306172988,NA,0.9562261077221305,1.00343640568002,1.00335484,8.156568001993492e-5,0.06389151201806222,5.89662774402,428729824,126922224,132.065933227539,L,6
2,0,93.5393324525018,175.11964427370535,5.233533372077545e-4,0.9985352101172892,0,0,0,1,5.89662774402,428729824,126922224,132.065933227539,R,NA
2,13C,4.7344620530824,176.12296484036125,NA,0.9156243991244549,1.0033205666559013,1.00335484,-3.427334409877858e-5,0.050614665819712856,5.89662774402,428729824,126922224,132.065933227539,R,6
2,0,4.66992780793572,90.05514379396887,1.811657129404644e-4,0.9965718153843084,0,0,0,1,5.89662774402,428729824,126922224,132.065933227539,A,NA
