seqNum,peak,I,mu,sigma,R2,isoshift,theorshift,masserror,isoratio,rt,tic,bpI,bpMZ,ion,n
2,0,530.4711051352555,116.07099655619952,2.7784918106405913e-4,0.9987775072159233,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,P,NA
2,13C,26.192957024832165,117.07432513300648,NA,0.9914784475579796,1.0033285768069646,1.00335484,-2.626319303544733e-5,0.049376783714079366,7.97788361598,1179258368,520131680,132.065872192383,P,5
2,0,165049.5852390675,132.0658719270418,3.2619626057345567e-4,0.9988707539227761,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,Hyp,NA
2,13C,9190.174993988641,133.06924763042096,NA,0.998174271578053,1.003375703379163,1.00335484,2.0863379162960882e-5,0.055681297112483215,7.97788361598,1179258368,520131680,132.065872192383,Hyp,5
2,15N,453.7368153509759,133.06295243369252,NA,0.989003588355555,0.9970805066507182,0.9970349599999988,4.5546650719430204e-5,0.00274909394466976,7.97788361598,1179258368,520131680,132.065872192383,Hyp,1
2,2H,142.64864890100148,133.07182229059998,NA,0.7480464017721791,1.0059503635581848,1.0062767460000002,-3.26382441815376e-4,8.642775363196509e-4,7.97788361598,1179258368,520131680,132.065872192383,Hyp,10
2,18O,904.5817926935641,134.07016865407624,NA,0.996007620545497,2.0042967270344434,2.0042457800000015,5.094703444186166e-5,0.005480666863738644,7.97788361598,1179258368,520131680,132.065872192383,Hyp,3
2,0,4.851218677979163,147.11766235668173,2.4240170947571852e-4,0.9931834770923438,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,K,NA
2,2H,3.13500073381635,148.12362299347973,NA,0.9867439195263484,1.0059606367979939,1.0062767460000002,-3.1610920200630943e-4,0.6462295233251111,7.97788361598,1179258368,520131680,132.065872192383,K,15
2,18O,3.2617376483872076,149.12229974924605,NA,0.9811414193336792,2.0046373925643195,2.0042457800000015,3.9161256431796687e-4,0.6723542814495277,7.97788361598,1179258368,520131680,132.065872192383,K,2
2,0,40.80044811714702,163.11248739318586,4.62247615900102e-4,0.9927064196072363,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,Hyl,NA
2,13C,4.959855476199797,164.1157370702312,NA,0.8027347201203598,1.0032496770453463,1.00335484,-1.0516295465379244e-4,0.121563750034288,7.97788361598,1179258368,520131680,132.065872192383,Hyl,6
2,0,1.8923436628466468,90.04866960715056,1.4991780730529952e-4,0.9927104849609341,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,A,NA
2,15N,0.7638113824403897,91.0452395172335,NA,0.8220245794978825,0.9965699100829397,0.9970349599999988,-4.650499170590905e-4,0.4036324888743467,7.97788361598,1179258368,520131680,132.065872192383,A,1
2,2H,22.973403572229,91.05446605547755,NA,0.9240733309078871,1.00579644832699,1.0062767460000002,-4.8029767301027704e-4,12.140185751286941,7.97788361598,1179258368,520131680,132.065872192383,A,8
2,0,4.353952302118606,156.08410873072782,2.80675917562855e-4,0.9971445060712145,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,H,NA
2,13C,5.62730247763111,157.086374474652,NA,0.7788480602713799,1.0022657439241698,1.00335484,-0.001089096075830298,1.2924584577770637,7.97788361598,1179258368,520131680,132.065872192383,H,6
2,0,7.167805779226706,118.086664505968,2.1801297524143252e-4,0.9465352364962185,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,V,NA
2,18O,1.7281332494618487,120.09064330568064,NA,0.6461063796178232,2.003978799712641,2.0042457800000015,-2.669802873604965e-4,0.24109655070038563,7.97788361598,1179258368,520131680,132.065872192383,V,2
2,0,9228.477926548641,133.0692475800044,3.2891382858298327e-4,0.9985642923611733,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,N,NA
2,13C,129.37945106029628,134.07246672448426,NA,0.9986926892764234,1.003219144479857,1.00335484,-1.35695520143031e-4,0.014019587204959908,7.97788361598,1179258368,520131680,132.065872192383,N,4
2,15N,21.122282855208564,134.06608476404418,NA,0.6940682700182729,0.9968371840397765,0.9970349599999988,-1.977759602223017e-4,0.002288815449668425,7.97788361598,1179258368,520131680,132.065872192383,N,2
2,18O,44.55681898220601,135.07353558851628,NA,0.8999055463514499,2.004288008511878,2.0042457800000015,4.222851187662968e-5,0.0048281871980236524,7.97788361598,1179258368,520131680,132.065872192383,N,3
2,0,1.5894411594285554,76.04718600464717,1.279094990527172e-4,0.9563640446281898,0,0,0,1,7.97788361598,1179258368,520131680,132.065872192383,G,NA
2,13C,1.413846543975248,77.0511083932903,NA,0.9465325945242098,1.003922388643133,1.00335484,5.675486431329091e-4,0.8895243058154866,7.97788361598,1179258368,520131680,132.065872192383,G,2
2,15N,1.1185689823340745,77.04352116495815,NA,0.9644168771078716,0.9963351603109771,0.9970349599999988,-6.99799689021674e-4,0.703749853021441,7.97788361598,1179258368,520131680,132.065872192383,G,1
2,2H,0.5109127508037897,77.05344495890428,NA,0.9233671899026697,1.006258954257106,1.0062767460000002,-1.7791742894068818e-5,0.32144175188433893,7.97788361598,1179258368,520131680,132.065872192383,G,6
2,18O,0.38024925017783423,78.05159108841308,NA,0.8862963912667319,2.004405083765903,2.0042457800000015,1.5930376590134188e-4,0.23923455607160918,7.97788361598,1179258368,520131680,132.065872192383,G,2
4,0,523.8677134372306,116.07100432039164,2.7836297892475895e-4,0.9979570193516287,0,0,0,1,18.858003663,1180068480,520755008,132.065872192383,P,NA
4,13C,27.076286412722645,117.07439867975468,NA,0.9811917090934327,1.0033943593630426,1.00335484,3.951936304247283e-5,0.05168535055361243,18.858003663,1180068480,520755008,132.065872192383,P,5
