seqNum,peak,I,mu,sigma,R2,isoshift,theorshift,masserror,isoratio,rt,tic,bpI,bpMZ,ion,n
1,0,2758.1816175741574,116.07095917897307,2.6829816929879876e-4,0.9972059577395331,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,P,NA
1,13C,117.59517358113857,117.07433086040609,NA,0.9916947670520807,1.0033716814330234,1.00335484,1.6841433023273567e-5,0.04263503637028966,0.31747043202,1159673216,146976784,132.06591796875,P,5
1,18O,7.223931989951876,118.07527063869689,NA,0.9172981135485994,2.004311459723823,2.0042457800000015,6.567972382143239e-5,0.0026190922105794406,0.31747043202,1159673216,146976784,132.06591796875,P,2
1,0,46584.872659628265,132.06591885070995,3.2563866994389013e-4,0.998219629239674,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,Hyp,NA
1,13C,2469.6150854523826,133.06925204899235,NA,0.9979561770166715,1.0033331982824052,1.00335484,-2.1641717594889087e-5,0.05301324109001202,0.31747043202,1159673216,146976784,132.06591796875,Hyp,5
1,15N,118.91643458416654,133.06291499553296,NA,0.9873463053128284,0.9969961448230151,0.9970349599999988,-3.8815176983675315e-5,0.0025526834741618344,0.31747043202,1159673216,146976784,132.06591796875,Hyp,1
1,2H,58.808892323833284,133.0719765704387,NA,0.9103056467815583,1.0060577197287444,1.0062767460000002,-2.1902627125580665e-4,0.0012624032001443827,0.31747043202,1159673216,146976784,132.06591796875,Hyp,10
1,18O,212.4639870509248,134.0701674379543,NA,0.9895157538142215,2.004248587244348,2.0042457800000015,2.807244346314519e-6,0.004560793556382348,0.31747043202,1159673216,146976784,132.06591796875,Hyp,3
1,0,405.639099991788,132.10218758419288,3.6082191287056543e-4,0.9975831142389765,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,L,NA
1,13C,19.686050556278822,133.1053819799043,NA,0.9620846817688766,1.0031943957114322,1.00335484,-1.6044428856787363e-4,0.04853094920257282,0.31747043202,1159673216,146976784,132.06591796875,L,6
1,15N,9.00352756482777,133.0994060515323,NA,0.8933731849382418,0.9972184673394224,0.9970349599999988,1.835073394236275e-4,0.02219590657066847,0.31747043202,1159673216,146976784,132.06591796875,L,1
1,2H,15.969007134171308,133.10826610200994,NA,0.8913781503494562,1.006078517817059,1.0062767460000002,-1.982281829411292e-4,0.039367524320250674,0.31747043202,1159673216,146976784,132.06591796875,L,14
1,0,123.44479135242467,163.1124613422027,4.775359872245456e-4,0.9803606615469924,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,Hyl,NA
1,13C,21.693059928792668,164.1158388085209,NA,0.9958436783257383,1.0033774663181987,1.00335484,2.2626318198604167e-5,0.17573086471393334,0.31747043202,1159673216,146976784,132.06591796875,Hyl,6
1,0,11.769983808073805,90.05521747322118,1.488055088000266e-4,0.9259809267948103,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,A,NA
1,15N,1.6096124189286942,91.05226366871238,NA,0.9682561550241758,0.9970461954912082,0.9970349599999988,1.1235491209404813e-5,0.13675570376099883,0.31747043202,1159673216,146976784,132.06591796875,A,1
1,0,217.07642293225314,166.08689070911092,4.965963574404915e-4,0.9976304460093927,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,F,NA
1,13C,17.010287174238027,167.09034161888957,NA,0.8804503300026189,1.0034509097786497,1.00335484,9.606977864962118e-5,0.078360823089234,0.31747043202,1159673216,146976784,132.06591796875,F,9
1,0,311.16930478955317,118.08659743955204,2.8681836474194925e-4,0.9976447853844592,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,V,NA
1,13C,22.985798938745045,119.08997441063488,NA,0.9896624944567054,1.0033769710828437,1.00335484,2.2131082843657168e-5,0.07386910786168502,0.31747043202,1159673216,146976784,132.06591796875,V,5
1,15N,3.5264795644674494,119.08343270503552,NA,0.8313434072523699,0.9968352654834831,0.9970349599999988,-1.996945165156916e-4,0.011332993036869243,0.31747043202,1159673216,146976784,132.06591796875,V,1
1,0,2486.0459610305466,133.06925199718475,3.2996952205045153e-4,0.9986330954973407,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,N,NA
1,13C,55.78703772288569,134.07266858609051,NA,0.9902288945818588,1.0034165889057647,1.00335484,6.174890576460257e-5,0.02244006691644597,0.31747043202,1159673216,146976784,132.06591796875,N,4
1,0,29.7718880381165,134.0452888330322,2.857804246822129e-4,0.9992025400198924,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,D,NA
1,15N,3.090219426877975,135.04202062676984,NA,0.6829598931713681,0.9967317937376379,0.9970349599999988,-3.0316626236093214e-4,0.10379655542576317,0.31747043202,1159673216,146976784,132.06591796875,D,1
1,0,70.54775773351184,148.0608386070671,4.096198107457874e-4,0.9577066068947082,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,E,NA
1,15N,4.9713563846511875,149.05757385379312,NA,0.9625879419093971,0.9967352467260184,0.9970349599999988,-2.997132739803732e-4,0.07046795737194177,0.31747043202,1159673216,146976784,132.06591796875,E,1
1,2H,15.21568724300199,149.06677044254286,NA,0.9769857720674875,1.0059318354757636,1.0062767460000002,-3.4491052423657464e-4,0.21567924668106325,0.31747043202,1159673216,146976784,132.06591796875,E,10
1,0,69.48913663941565,120.06595556839416,2.84228125404794e-4,0.9950912270730559,0,0,0,1,0.31747043202,1159673216,146976784,132.06591796875,T,NA
1,2H,23.795552252516526,121.07238977402814,NA,0.941742247293385,1.0064342056339797,1.0062767460000002,1.5745963397950646e-4,0.34243557199441743,0.31747043202,1159673216,146976784,132.06591796875,T,10
