seqNum,peak,I,mu,sigma,R2,isoshift,theorshift,masserror,isoratio,rt,tic,bpI,bpMZ,ion,n
1,0,707.9987058016491,116.0709862466749,2.763398466333188e-4,0.9971329208688561,0,0,0,1,0.20150059199999998,1518725632,475573280,132.065902709961,P,NA
1,13C,24.736749967128578,117.0743557699676,NA,0.959368519886513,1.0033695232926902,1.00335484,1.4683292690165217e-5,0.0349389762501328,0.20150059199999998,1518725632,475573280,132.065902709961,P,5
1,15N,15.42827335755463,117.06836139924623,NA,0.9890248854343573,0.9973751525713226,0.9970349599999988,3.40192571323783e-4,0.021791386384083268,0.20150059199999998,1518725632,475573280,132.065902709961,P,1
1,18O,6.788279124513494,118.07573142607302,NA,0.7460066625170847,2.004745179398114,2.0042457800000015,4.993993981123879e-4,0.009587982391616517,0.20150059199999998,1518725632,475573280,132.065902709961,P,2
1,0,150706.75998394855,132.06588784763449,3.2578168932503496e-4,0.9980727286658767,0,0,0,1,0.20150059199999998,1518725632,475573280,132.065902709961,Hyp,NA
1,13C,8441.612205371015,133.06923803354934,NA,0.9974677649839335,1.0033501859148544,1.00335484,-4.6540851457166355e-6,0.05601349406138194,0.20150059199999998,1518725632,475573280,132.065902709961,Hyp,5
1,15N,487.6244977778645,133.06292479069043,NA,0.9973464374821409,0.9970369430559458,0.9970349599999988,1.9830559470079834e-6,0.0032355847729046818,0.20150059199999998,1518725632,475573280,132.065902709961,Hyp,1
1,2H,230.35309413626658,133.07199231726133,NA,0.8814508631222815,1.0061044696268482,1.0062767460000002,-1.7227637315198052e-4,0.0015284854784271189,0.20150059199999998,1518725632,475573280,132.065902709961,Hyp,10
1,18O,826.1232105923996,134.07015848788666,NA,0.9955910606629781,2.004270640252173,2.0042457800000015,2.4860252171521324e-5,0.005481659951288105,0.20150059199999998,1518725632,475573280,132.065902709961,Hyp,3
1,0,12.969842197347301,166.09321846739087,3.987977735485361e-4,0.9852664559587903,0,0,0,1,0.20150059199999998,1518725632,475573280,132.065902709961,F,NA
1,2H,27.1801525690621,167.09925786581954,NA,0.9591878075253824,1.006039398428669,1.0062767460000002,-2.373475713310924e-4,2.0956425032388757,0.20150059199999998,1518725632,475573280,132.065902709961,F,12
1,18O,14.980891975836649,168.0970270808175,NA,0.9769226751239813,2.003808613426628,2.0042457800000015,-4.371665733735597e-4,1.1550558401474356,0.20150059199999998,1518725632,475573280,132.065902709961,F,2
1,0,11.996991280789803,106.05726995104187,2.1710265602563661e-4,0.9879231121944433,0,0,0,1,0.20150059199999998,1518725632,475573280,132.065902709961,S,NA
1,13C,17.20564912941413,107.05997411145069,NA,0.887733599631255,1.0027041604088112,1.00335484,-6.506795911889185e-4,1.434163677101666,0.20150059199999998,1518725632,475573280,132.065902709961,S,3
1,2H,14.04789109415735,107.06281562802022,NA,0.9908098045382201,1.0055456769783433,1.0062767460000002,-7.310690216568716e-4,1.1709511797888486,0.20150059199999998,1518725632,475573280,132.065902709961,S,8
1,0,44.01571600944955,150.05900189600868,4.107700646676432e-4,0.9981978577679415,0,0,0,1,0.20150059199999998,1518725632,475573280,132.065902709961,M,NA
1,2H,8.992649737521239,151.06512847988887,NA,0.952496433665022,1.0061265838801887,1.0062767460000002,-1.5016211981144778e-4,0.2043054288970477,0.20150059199999998,1518725632,475573280,132.065902709961,M,12
1,0,6.9048337725832045,76.03934653934985,1.2607160894248967e-4,0.9921293447163348,0,0,0,1,0.20150059199999998,1518725632,475573280,132.065902709961,G,NA
1,13C,3.3007524293293278,77.04325081960172,NA,0.9604503891528086,1.0039042802518736,1.00335484,5.494402518735342e-4,0.47803503140589954,0.20150059199999998,1518725632,475573280,132.065902709961,G,2
1,2H,4.350586504495892,77.04518883206227,NA,0.9748779142122164,1.0058422927124155,1.0062767460000002,-4.344532875846241e-4,0.6300783838954418,0.20150059199999998,1518725632,475573280,132.065902709961,G,6
1,18O,2.7314331636327367,78.0443248894454,NA,0.9736488770356756,2.0049783500955556,2.0042457800000015,7.325700955540526e-4,0.39558275457381004,0.20150059199999998,1518725632,475573280,132.065902709961,G,2
3,0,712.0603197133717,116.0710020305016,2.750853925331167e-4,0.9961164485170315,0,0,0,1,13.28324115102,1109313664,502405760,132.065887451172,P,NA
3,13C,36.362066831687976,117.07431498222991,NA,0.9885727711774241,1.0033129517283044,1.00335484,-4.188827169571141e-5,0.051065992339419976,13.28324115102,1109313664,502405760,132.065887451172,P,5
3,15N,3.708067609550376,117.06794870689494,NA,0.6566647235100215,0.9969466763933355,0.9970349599999988,-8.8283606663353e-5,0.005207518951544721,13.28324115102,1109313664,502405760,132.065887451172,P,1
3,18O,3.375442087168278,118.07504489593212,NA,0.7783164997163385,2.0040428654305202,2.0042457800000015,-2.0291456948129394e-4,0.004740387848780855,13.28324115102,1109313664,502405760,132.065887451172,P,2
3,0,28.28558385652571,163.11255057628833,4.566588171731597e-4,0.9910721400859654,0,0,0,1,13.28324115102,1109313664,502405760,132.065887451172,Hyl,NA
3,13C,6.115501487966484,164.11568766473937,NA,0.8503511462064356,1.0031370884510409,1.00335484,-2.1775154895919968e-4,0.21620559501215983,13.28324115102,1109313664,502405760,132.065887451172,Hyl,6
3,0,5.273046304123906,156.068350136197,2.9971609001161855e-4,0.9965678980600733,0,0,0,1,13.28324115102,1109313664,502405760,132.065887451172,H,NA
3,13C,1.7368050876282444,157.07133187501373,NA,0.6770938903110879,1.0029817388167146,1.00335484,-3.731011832854847e-4,0.3293741392465938,13.28324115102,1109313664,502405760,132.065887451172,H,6
3,0,17.774216776530317,118.0867410514381,2.973570849215171e-4,0.9764573502068413,0,0,0,1,13.28324115102,1109313664,502405760,132.065887451172,V,NA
3,13C,2.1175593558610832,119.09046766463022,NA,0.5149216812784498,1.0037266131921285,1.00335484,3.7177319212844395e-4,0.11913657757663793,13.28324115102,1109313664,502405760,132.065887451172,V,5
3,0,1.2429706856091003,76.03181895337566,1.2430845179533528e-4,0.9893350100091658,0,0,0,1,13.28324115102,1109313664,502405760,132.065887451172,G,NA
